age,income,loan_amount,credit_score,employment_length,num_credit_lines,debt_to_income,previous_defaults,default
46,28461.93150150503,8548.304099143454,716.9252564126161,22,7,0.04039197935977896,0,0
35,32787.50720168829,10869.662368601363,643.3229182289255,18,10,0.24622875910418573,1,0
63,31900.053347681456,51411.20303030181,721.9183380949287,28,3,0.5392734741673978,1,1
35,98640.78044329923,59209.48051042159,542.1339228969448,22,7,0.5720632948219885,0,1
19,30345.507471411736,28636.32057799851,676.005451546078,8,11,0.46932656862793104,0,1
52,23449.27731622328,29253.726155152148,740.0205653450495,17,8,0.09088271338250999,1,1
33,347183.62256168976,34984.70573716682,502.5617130681852,30,10,0.2248319740728328,0,0
58,21256.51750573708,22347.22298081671,850.0,36,14,0.10953200953025359,2,1
53,110164.50262927484,39201.70213280669,769.088593286652,16,3,0.39128168169636907,1,0
50,42735.407512681304,8444.864552558787,650.1353302465642,17,5,0.4638866707876049,1,1
21,112136.47019230538,102541.38349421584,567.1591892761232,26,10,0.530259431174761,0,1
50,60441.426576434955,46607.41544426138,632.4914849726295,20,2,0.5163890852810222,0,1
31,135951.59490631032,34922.925320004346,658.3802359611341,0,14,0.05952595659654651,0,0
38,150315.07584295468,16408.049474670326,694.0662556812048,31,2,0.07540440418742571,0,0
65,20456.99112487038,10264.745589183727,800.0660849460031,13,1,0.5458030877652412,0,1
37,23920.361822242117,20795.592232068462,602.3901530557154,13,3,0.5062706591507596,0,1
25,34408.024648555154,37503.73760251741,706.2709837572561,32,4,0.2762268990296639,0,0
24,75329.51387243616,35129.87627368508,520.7570837399887,35,3,0.25803125506629193,0,0
20,129584.48458592435,19469.14483430784,608.6399285674732,38,11,0.33167980492987204,0,0
34,50803.93237987488,33502.126869754924,687.6716847869359,11,8,0.35798150992897376,0,0
50,66693.86315128417,55419.68811347481,719.1262491008805,24,1,0.15252993626058284,0,0
65,30443.53553147773,5799.091764574483,574.676752333538,14,5,0.24224505808635144,2,1
29,101729.28261113909,22969.004504375924,605.9208303988086,19,7,0.3718157784833507,0,0
68,191062.01226144657,47633.43564039135,796.0556635583546,33,13,0.12376043164146733,0,0
39,35639.6657152553,28699.290453866284,766.1908619628045,13,9,0.5992999425799266,0,1
39,54142.61293945499,36621.45310614865,670.8457217052367,29,1,0.16976367137522239,0,0
63,24502.587558132414,26812.06565209495,426.33548467792843,12,9,0.33144916681319986,0,1
47,60951.01650792105,149382.6053970883,850.0,13,11,0.3324957562394742,0,0
55,54936.48085488875,6685.098235265419,648.0068438342755,28,9,0.2708911370334623,3,0
55,27799.74721427702,25261.859744026737,618.7432941978673,25,4,0.14492607400628657,0,0
62,49175.74925717928,7876.056190524894,597.7640074145885,2,10,0.33921184340131166,1,1
68,40331.13780269486,10222.944095775752,687.6367037199109,24,5,0.054608649210066404,2,0
25,56889.539585806,19488.45239833995,688.658258917093,26,6,0.23215566800132023,0,0
44,64052.73574731803,10071.74052544454,745.0627873126513,39,4,0.13455131700960227,0,0
44,20426.59358677078,104467.52135851845,557.3937835650987,15,6,0.07450666438136781,0,1
51,91565.83803128508,93005.14202827695,618.7505121858738,37,5,0.5552897585286944,1,1
38,82416.14309450588,17289.148189743348,850.0,10,3,0.419965748965964,0,0
47,42807.906992878896,35628.52079246684,672.4590633249992,28,3,0.10129732940467995,0,0
50,22719.426910483824,27891.21289899321,632.7475626673254,23,9,0.5696375163597097,1,1
45,90311.08792612709,55717.32097321304,555.8382234416298,28,5,0.12959526488865455,0,1
64,175249.6419800347,34621.16713721803,700.5934305820751,33,11,0.14136795827834314,0,0
50,33731.816702412805,5007.574590876839,753.1018217042445,10,3,0.0799622253270369,0,0
22,39542.960798780616,48212.93638832976,737.4587645809808,19,8,0.4367118812588897,0,1
65,30155.58240990604,46212.96977860094,624.1199136391083,19,8,0.34252525958093755,0,0
36,63011.60513477376,26383.524228058057,686.1252283363536,8,14,0.034950679448922405,0,0
21,28411.54852980421,74966.27965028922,817.1659436648612,22,14,0.015179969648977764,0,0
52,42017.88763385124,76724.85690510928,757.0882292171469,35,13,0.3195956926654384,0,0
66,79703.27123366266,27264.55666464648,571.583725780668,26,3,0.39091871515361215,3,1
34,61062.209228317115,33093.902515535825,395.399493537853,23,7,0.49372416990951995,0,1
61,44425.699842621965,174839.5562947451,679.6772507084235,39,9,0.2869637544933236,0,0
45,47257.88080059808,15649.72951265178,729.8568126748432,24,3,0.4059182872554343,0,0
47,61289.47786646454,16774.27101180124,541.0775508126737,24,8,0.4401933965742534,2,1
46,20294.099647003783,11055.184444456636,649.1210477877222,32,12,0.3678316157868636,0,0
63,24088.160552454596,72862.57299323098,623.6300934126921,30,12,0.21132975142045582,0,0
23,126540.13887161444,45934.622895772656,660.4286322232199,9,1,0.07913728981658585,2,0
52,24053.940788187814,8349.502570359758,595.5303712880287,38,12,0.38852312671770106,2,1
58,81345.62872142879,125136.24205331292,779.0510997627994,14,14,0.4612177990874398,0,1
54,146310.2904748308,44387.04682002495,664.7968880632762,0,3,0.11389627119237704,0,0
41,35782.38139132432,62018.20362267583,562.098311383525,15,12,0.29692003144888873,2,1
46,43140.79114126909,6480.459461742918,741.7462153593721,20,4,0.2383472308721726,0,0
66,62073.24262370907,26093.55703693935,523.5812404008295,1,3,0.12342184531518978,0,0
63,126730.36659965561,40979.33925269445,778.4494377535133,2,13,0.1471878899171021,1,0
48,162284.2893010418,28488.65036429682,749.1059424222564,14,9,0.14260448899660563,0,0
52,87269.76211605292,37956.640622747764,788.9775295320786,31,13,0.25135857269601897,0,0
50,24530.150642920264,56091.70618711984,634.1753627558384,26,13,0.2342771509990644,0,0
69,75305.13693904129,19068.304763781143,600.3886020216623,35,12,0.3325072393360634,1,0
38,46407.382873178314,61648.50934131539,658.4021760933093,34,10,0.055926413917581484,0,0
49,51810.08942230928,10334.929407810534,641.5563213644468,38,5,0.34875020154255715,2,0
40,22519.863236322508,14477.757682061336,584.7263714436488,23,3,0.013107652973887428,0,1
50,30601.65874716769,6329.393063259874,594.6376685874358,7,3,0.15442507700419256,0,0
20,98154.82470786788,18596.840837804142,613.3627152733536,6,11,0.3012828083876742,0,0
35,50253.045436561355,19336.69748419214,532.9996313560138,3,2,0.41216178203079434,0,1
42,37952.619937385534,54084.33086363132,717.7963289599335,29,10,0.4627593741687583,0,1
59,44226.964007842354,36764.214241881156,644.7702862428994,9,6,0.021336789759828355,0,0
48,116344.44003408663,22219.489409488204,619.1621530766353,24,9,0.32249213278019634,0,0
20,89114.92125683642,36676.41132909511,538.9645839058322,31,7,0.21266195551357456,0,0
57,35894.378127310054,6626.823122789514,533.9627022332535,31,2,0.41694535217295686,0,1
63,26249.928770167233,10963.46405147334,843.5914050722413,31,9,0.1702678572669805,0,0
41,34517.49617646492,34581.1121248914,587.274253713843,9,14,0.44623417777647023,0,1
67,146761.46354297877,35763.65580318091,711.0528394209326,8,3,0.3613421447019955,0,0
49,63564.53442039596,49634.48876836029,666.2634469900177,24,7,0.47380343023056026,0,1
64,58122.74173051322,20475.132859829304,372.4811538891898,24,10,0.5906363748427974,0,1
39,65365.75662909962,43463.879226811434,829.2450823138593,15,7,0.5451515862985001,0,1
40,42787.54543675839,39558.5248579519,718.4083978776116,15,4,0.3559741169077304,0,0
19,102280.98766509944,104225.78408246228,573.2329845695191,29,14,0.5362573064447848,0,1
44,57041.953579135254,12267.124054886186,647.1633495570404,37,4,0.09185388771288257,0,0
59,26207.230914884592,29067.41128287769,535.0816632596334,4,12,0.025821094153169154,1,1
19,26909.40375538424,32621.347843412066,832.6220478461134,6,2,0.31987994994216856,1,1
43,58486.20259721895,200000.0,559.2342291758536,12,2,0.5846218656833163,0,1
34,157891.089065929,11738.744767032098,597.691600330534,7,2,0.4258418684651444,0,1
57,38433.91496117978,27220.87872502262,577.0438921852409,32,12,0.18308544215017872,1,1
50,121834.87860880782,17747.939384079247,658.0379400209171,9,11,0.401262811684266,3,1
26,92216.42919395397,27389.665342743414,787.0316500139313,19,5,0.023944627862820988,0,0
60,34238.47875510038,12923.990315329309,828.9374449095158,31,3,0.2823717723962909,1,0
65,21850.87601075609,6463.4948462843895,610.1003855777703,28,10,0.14235341004799743,0,0
56,25370.757089104838,30498.623325807068,687.8258982317923,0,7,0.029518890937338702,0,0
46,85188.53983771997,17277.612492414628,658.1905412604074,26,13,0.14994622842371125,0,0
59,31136.540452741225,11024.639268222985,551.8390735555942,19,7,0.43347625879666096,0,1
43,43202.741564568234,16744.00673086654,850.0,13,6,0.3307132693600564,0,0
52,54827.56500092622,6516.076957927533,786.2759562296255,14,13,0.014060938972473024,0,0
67,84634.40314127132,95138.48905190192,668.9115849711035,5,8,0.24584265189239762,1,0
42,26008.550538363867,31107.123212454397,808.1876093498988,1,11,0.45130266272015507,1,1
41,46074.64969237069,55584.495916087355,771.2106712717805,28,4,0.5727628161380107,0,1
30,53186.49797457035,21503.536456838563,658.1861341081756,38,9,0.5246145425154206,0,0
24,58916.418646694925,75088.80707501285,682.5963605327993,31,12,0.0009118507379834995,0,0
53,105286.60519464122,24809.843286684343,801.2126142376654,4,12,0.1312211982160922,0,0
62,29417.677338678564,30595.62767922538,555.384641887032,21,13,0.12464213054513137,2,1
37,102469.12184870448,25306.050876784884,817.369069732134,27,10,0.2478567780166455,0,0
18,79025.5804397267,44646.48412344804,627.4887439314883,31,10,0.3874527387254045,0,0
25,60581.98999294619,30086.707645887414,802.4676742847568,28,5,0.09184143652875762,1,0
63,80120.01380360441,14507.103600301756,649.477340253718,39,4,0.5494072164032737,1,1
33,46552.924991185595,9718.551200474689,683.7606222472972,2,3,0.4662701488928631,0,0
31,27448.067567136397,32951.6038206568,646.5691643427541,30,14,0.2515991623965859,1,1
29,74795.58297241574,25152.137781365425,596.8156377188773,12,9,0.35039608576451514,2,1
68,57187.54160719611,8026.97104296854,622.9945101855687,5,12,0.3250812031694638,0,0
40,70995.80443161509,20106.43840219391,787.9111403168567,20,4,0.3493380334062462,0,0
32,40624.394085006614,26694.365260993454,418.58360173275315,13,9,0.516069152249741,0,1
45,138686.10808496916,57615.401879705525,526.1034055195163,24,11,0.120071783670404,1,1
51,64260.182641891166,7374.5774331970815,577.4528290641898,6,1,0.4102283812055117,0,1
19,24463.559201065018,17854.122271255863,542.1655207563979,21,5,0.0642196800824917,0,1
49,49874.034185333905,56889.93865028302,800.9979610415489,31,1,0.27549838487342626,0,0
40,90602.3680085109,36359.87542466227,775.7676977853205,31,9,0.381503321369103,0,0
39,99026.62679606205,15272.948269545353,709.2031809394615,29,12,0.0075009966880705825,1,0
68,54119.962627634064,60994.837408772946,586.2195932522465,16,7,0.06483975840440585,0,1
42,132569.68633491735,25394.704924158945,783.5051866794137,39,12,0.05476006165486338,1,0
39,35576.09564606092,25695.69151390855,491.1870074004456,37,10,0.22481556456068685,0,1
39,46432.39991812347,117634.35029377788,850.0,20,9,0.3732053741270686,3,1
66,134432.58602637754,93189.91877698163,581.537020282245,25,5,0.5975790182793815,0,1
69,133291.79295211617,18319.911337385933,623.7964778158562,2,10,0.15244733120503004,0,0
59,77872.3981117883,9544.895659881378,607.0656149505286,37,14,0.08157571889495367,1,0
23,117942.87172239418,16820.92483342153,542.6892585901323,16,9,0.24885758903257127,0,0
32,24648.176449809846,5928.7261441217315,842.5113123936919,38,4,0.08758525960107381,0,0
60,120122.16439801866,5629.597169815533,728.8894630784487,5,13,0.014726725559057251,2,0
54,39328.72619382958,20101.70686120499,771.5470542079787,20,3,0.3383754353929896,0,0
50,29820.913253210376,89916.616083466,527.6330727939229,39,2,0.5277435079355446,1,1
25,33680.401327971165,66521.504164493,668.0937827004,12,4,0.5165100630724144,0,1
61,47061.53613864073,26488.963719078616,702.1028689331404,8,3,0.06047314369114493,1,0
61,34463.633813210225,29987.893995253413,677.0756523549843,4,9,0.08848614917873218,0,0
22,39324.87573370595,5178.5350964463705,533.9626548932,6,13,0.2946725958950242,1,1
56,27250.045038303666,12281.30540444805,757.5500021130637,37,12,0.22062991208306468,0,0
21,37561.40208967916,5752.585103951765,662.1550082785154,37,12,0.4218447256609138,0,0
23,62464.77107245864,47138.581220698616,554.5035964356997,30,13,0.29696460012715087,2,1
62,49156.70895410271,9722.282372930866,464.47494604473366,3,12,0.01207090721239028,0,0
49,41287.37775951963,65987.52743990703,710.666651348988,12,8,0.1707385069676596,0,0
69,88610.13164893696,35927.85055263734,850.0,14,12,0.5408951224150771,0,0
47,131985.19631611567,12818.302502406345,548.4745726653719,39,1,0.30690529612459233,3,1
64,90691.34080741263,10149.294647303645,667.0447050412965,12,2,0.4787692510218953,0,0
52,40173.40782602069,34635.591943650914,761.0497279091577,25,3,0.2413776595661563,0,0
57,88215.32729895246,74329.70357891054,523.0347733898699,18,6,0.40617818870774336,1,1
69,28242.563686965274,43013.791898477546,602.0043230914976,0,5,0.1014019303421756,0,0
33,26981.381884971,17856.484742988425,563.9841220738598,12,11,0.44191996033301006,3,1
30,41203.89051557105,31557.107591849304,748.4676694824547,24,5,0.47194862785008934,0,1
67,102435.54729925831,16165.045924431697,782.5522569354059,19,6,0.05408415546956728,0,0
59,34141.244201820315,200000.0,665.9036264731735,22,13,0.10998644583197612,0,0
47,23267.12401924046,46449.85584744307,565.8265931005899,23,12,0.2777335641537017,0,1
36,27061.449172058736,33587.21307921749,605.7209062072152,38,14,0.38246204184457894,1,1
34,117859.41442802397,21510.86702811072,586.9501485753246,39,8,0.3824948007449058,0,0
36,70226.500131838,33882.00246394264,552.2731138376994,29,14,0.4009217883454257,0,1
45,34597.971256119665,17539.010783927777,639.7961799181535,33,1,0.4286491481998198,0,1
43,60517.29969479178,5878.68869345804,707.4826484461862,9,5,0.30345998263252427,0,0
54,57494.30296588934,20080.19448804974,699.025744442852,0,6,0.34491329355081973,0,0
43,73273.76833625832,84984.57761654032,649.1767635430489,11,11,0.00504368028497848,0,0
40,33275.65187009775,34529.14616143245,655.7053836825364,28,10,0.09996042320534175,2,0
26,119903.39665878519,7630.716691531035,641.8449204910221,10,11,0.2991384252569505,0,0
29,38507.44862221867,69883.0284939653,520.2788460833726,16,6,0.4473558348422136,2,1
18,79230.02556813514,14395.118874651385,666.0134896982872,19,9,0.48535494001403934,2,1
18,20812.803154804926,13382.271378393569,591.6374414545351,37,10,0.43736621524833114,0,1
64,43313.10227694396,15575.833891099197,515.2656780840562,5,7,0.2918416339711258,0,0
51,41670.84355378382,30825.839415513805,687.0705567115584,19,4,0.1687665287081204,0,0
49,59206.623454319815,28603.177578463965,588.8269963581455,9,7,0.2668296961449064,3,1
65,23775.86233142901,25283.614113418247,672.7753921258836,9,7,0.005576938854032809,2,1
42,98063.67665995838,42926.2168166128,734.7637815069427,30,11,0.3587756736670952,2,0
57,32281.01365348901,16417.51482396349,554.9761278854768,25,11,0.044740142465976886,3,1
62,76511.00182756406,50706.68691550113,659.2121282072972,16,6,0.08723405692422727,0,0
18,101281.44490557615,10782.856456086463,468.9577118269639,13,8,0.3755859722713577,0,0
33,61262.77431169043,50783.35804390052,803.2533090609277,4,8,0.008009203407449594,1,0
56,87523.81898139078,37702.37347153328,514.0933503111219,2,13,0.34413319997665837,0,0
22,74214.80957021663,39485.32547055207,598.5180337602625,19,13,0.3830280523921679,0,1
39,41966.33453230412,24707.547214032566,783.8379903763957,14,10,0.4729650081101273,0,1
46,102737.07458684541,37988.52174972574,626.5477073919014,2,12,0.04081831677811343,0,0
20,37456.6988521715,7494.830951065741,530.26023136997,2,13,0.001758998037911108,0,0
29,62339.7397516337,62225.43807656681,721.3073232286536,22,6,0.4601147363579143,0,1
43,88402.63564285862,6714.488068323637,719.0532462151185,8,11,0.1740323275194953,0,0
33,43817.66004386659,9831.183435467383,586.6813660634766,10,2,0.5323231329141482,0,1
68,38031.82528702926,30796.58241313931,597.5073479219601,12,5,0.11098115647485851,0,1
54,50748.78899659646,45344.37719794497,606.4591029381913,7,13,0.35130345320924644,1,0
39,105177.40157598822,7379.465005843285,629.2976039313969,21,1,0.0656457986124888,1,0
46,152907.14958562574,81060.04438059231,460.7028923078193,37,10,0.24161408904264492,0,1
31,59382.0600902027,114040.43114324356,631.85761388819,26,10,0.5292386369813582,0,1
45,74156.56775254085,32938.337396981704,828.3914198183148,25,14,0.36500850504626337,0,0
22,136793.456719585,24689.617741273214,560.4030032763296,22,12,0.4137702214598921,1,1
64,25187.36040986285,45573.601122791224,591.6506406530236,38,13,0.13558219824248982,0,1
66,33203.39329994484,16940.86562592563,531.6382336803604,30,10,0.5536505522208186,0,1
47,81704.42248531405,25392.979332086634,711.2161926395354,28,14,0.3740894642086937,0,0
63,106791.02080046131,79362.14109909364,770.3197358142377,0,12,0.06353129053189388,0,0
69,117255.68323236474,98472.94716771401,768.0317839177625,9,13,0.009331348701952557,2,0
22,46816.33284170006,83547.29244647495,525.198941110634,3,11,0.009553509908317869,0,1
